省份,市,区域,医院名,地理位置,电话
广东省,深圳市,宝安区,宝安区沙井人民医院芙蓉社区健康服务中心,宝安区沙井街道芙蓉赛尔康大道90号,0755-27285907
广东省,深圳市,宝安区,宝安区沙井人民医院庄村社区健康服务中心,宝安沙井新发工业区德昌P200区宿舍D5栋一楼,0755-27285755
广东省,深圳市,宝安区,沙井人民医院沙头社区健康服务中心,宝安区沙井街道沙头社区民福伯爵酒店北,29628562
广东省,深圳市,宝安区,沙井人民医院衙边健康服务中心,宝安区沙井街道衙边东岳路沙井应分队1楼,29623322
广东省,深圳市,宝安区,沙井人民医院新二社区健康服务中心,宝安区沙井街道新二社区新二路66号,27241446
广东省,深圳市,宝安区,宝安区沙井人民医院产房,宝安区沙井街道沙井大街3号,27200936
广东省,深圳市,宝安区,万丰医院产房,宝安区沙井街道中心路11号万丰医院产科（5、6楼）,89893333-8036
广东省,深圳市,宝安区,深圳天伦医院产房,宝安区107国道沙井段33号天伦医院五楼,27278128
广东省,深圳市,宝安区,宝安区沙井人民医院急诊科,宝安区沙井街道沙井大街3号,27200936
广东省,深圳市,宝安区,宝安区松岗人民医院居委会社区健康服务中心,宝安区松岗街道爱国七街1号,0755-27711709
广东省,深圳市,宝安区,宝安区松岗人民医院洪桥头社区健康服务中心,宝安区松岗街道洪桥头鱼塘西三巷13号对面,0755-27057805
广东省,深圳市,宝安区,宝安区松岗人民医院碧头社区健康服务中心,宝安区松岗街道碧头市场,0755-27053432
广东省,深圳市,宝安区,宝安区松岗人民医院沙浦围社区健康服务中心,宝安区松岗街道沙浦围工业大道,0755-27052127
广东省,深圳市,宝安区,宝安区松岗人民医院红星社区健康服务中心,宝安区松岗镇红星松瑞路55号,0755-33925008
广东省,深圳市,宝安区,宝安区松岗东方大田洋社区健康服务中心,宝安区松岗街道大田洋工业区3路,0755-27068880
广东省,深圳市,宝安区,宝安区松岗人民医院沙浦社区健康服务中心,宝安区松岗街道沙浦居委旁,0755-27716767
广东省,深圳市,宝安区,宝安区松岗人民医院溪头社区健康服务中心,宝安区松岗街道溪头八工业区,0755-29629122
广东省,深圳市,宝安区,宝安区松岗人民医院江边社区健康服务中心,宝安区松岗街道江边村北一巷一号,0755-27138336
广东省,深圳市,宝安区,宝安区松岗人民医院朗下社区健康服务中心,深圳市宝安区松岗街道朗下旧村广场,0755-27137359
广东省,深圳市,宝安区,宝安区松岗人民医院山门社区健康服务中心,宝安区松岗街道下山门村委附近,0755-27712413
广东省,深圳市,宝安区,宝安区松岗人民医院燕川社区健康服务中心,深圳市宝安区松岗街道燕罗路67号,0755-27070909
广东省,深圳市,宝安区,深圳东方社区门诊部,深圳市宝安区松岗街道东方社区居委会大院内,0755-27092158
广东省,深圳市,宝安区,宝安区松岗人民医院罗田社区健康服务中心,深圳市宝安区松岗街道燕罗路121号,0755-29726417
广东省,深圳市,宝安区,宝安区松岗人民医院集苑社区健康服务中心,宝安区松岗街道居乐苑,0755-27538744
广东省,深圳市,宝安区,松岗预防保健所,宝安区松岗街道沙江路,27713253
广东省,深圳市,宝安区,宝安区松岗人民医院搪下涌社区健康服务中心,宝安区松岗街道塘下涌大道252号,0755-27140486
广东省,深圳市,宝安区,宝安区松岗人民医院潭头社区健康服务中心,宝安区松岗街道广深路松岗段38号,0755-27056825
广东省,深圳市,宝安区,宝安区松岗人民医院产房,宝安区松岗街道沙江路2号,29627704
广东省,深圳市,宝安区,深圳复亚医院产房,宝安区松岗街道松明大道179号,61866225-8016
广东省,深圳市,宝安区,宝安区松岗人民医院急诊科,宝安区松岗街道沙江路2号,27469415
广东省,深圳市,宝安区,石岩预防保健所门诊,深圳市宝安区石岩街道宝石西路24号,0755-27644644
广东省,深圳市,宝安区,宝安区石岩人民医院石新社区健康服务中心,宝安区石岩街道塘头宏发佳特利高新园17-19号,0755-27628293
广东省,深圳市,宝安区,宝安区石岩人民医院同富康社区健康服务中心,宝安区石岩街道同富裕工业区兴富大厦一楼,0755-29513500
广东省,深圳市,宝安区,宝安区石岩人民医院石岩社区健康服务中心,宝安区石岩街道宝石南路118号,0755-27611770
广东省,深圳市,宝安区,宝安区石岩人民医院罗租社区健康服务中心,宝安区石岩街道如意路,0755-2727624
广东省,深圳市,宝安区,宝安区石岩人民医院官田社区健康服务中心,宝安区石岩街道宝石东路336号,0755-27610185
广东省,深圳市,宝安区,宝安区石岩人民医院塘头社区健康服务中心,宝安区石岩街道塘头大道70号,0755-276550842
广东省,深圳市,宝安区,宝安区石岩人民医院石龙仔社区健康服务中心,宝安区石岩街道石龙社区石龙仔新村3区110栋,0755-28160430
广东省,深圳市,宝安区,宝安区石岩人民医院料坑社区健康服务中心,宝安区石岩街道料坑新村西11巷2栋,0755-29024755
广东省,深圳市,宝安区,宝安区石岩人民医院应人石社区健康服务中心,宝安区石岩街道应人石社区天宝路34-1,0755-27625012
广东省,深圳市,宝安区,宝安区石岩人民医院水田社区健康服务中心,宝安区石岩街道水田社区石龙仔路11号,0755-27626521
广东省,深圳市,宝安区,石岩人民医院龙腾社区健康服务中心,宝安区石岩街道径贝松白路2491号,29003629
广东省,深圳市,宝安区,石岩人民医院园美社区健康服务中心,宝安区石岩街道园美社区园美社区园岭大道27号,27760217
广东省,深圳市,宝安区,宝安区石岩人民医院产科,宝安区石岩街道吉祥路11号,0755-27606121
广东省,深圳市,宝安区,宝安区石岩人民医院急诊科,宝安区石岩街道吉祥路11号,0755-27760417
广东省,深圳市,龙岗区,龙岗预防保健所预防接种门诊,深圳市龙岗区龙岗街道福宁路70号,0755-84828250
广东省,深圳市,龙岗区,龙岗中心医院盛平社康中心,深圳市龙岗区龙岗街道盛平社区龙平东路353号,0755-89621137
广东省,深圳市,龙岗区,龙岗中心医院同乐社康中心预,深圳市龙岗区龙岗街道同乐社区同乐市场旁,0755-84890126
广东省,深圳市,龙岗区,龙岗中心医院南联社康中心,深圳市龙岗区龙岗街道南联社区龙岗大道龙岗段827号,0755-84827242
广东省,深圳市,龙岗区,龙岗中心医院南约社康中心,深圳市龙岗区龙岗街道南约社区南约小学后面,0755-84864684
广东省,深圳市,龙岗区,龙岗中心医院龙西社康中心,深圳市龙岗区龙岗街道龙西社区龙西中路106号,0755-84877203
广东省,深圳市,龙岗区,龙岗中心医院建新社康中心,深圳市龙岗区龙岗街道平南社区翠竹村大门旁,0755-84803169
广东省,深圳市,龙岗区,龙岗中心医院新生社康中心,深圳市龙岗区龙岗街道新生社区新生路1号新生牌坊旁,0755-84889120
广东省,深圳市,龙岗区,龙岗中心医院回龙埔社康中心,深圳市龙岗区龙城街道回龙埔社区吓一村7号楼,0755-28936175
广东省,深圳市,龙岗区,龙岗中心医院爱联社康中心,深圳市龙岗区龙城街道爱联社区余岭西路65号,0755-28954184
广东省,深圳市,龙岗区,龙岗中心医院龙岗社康中心,深圳市龙岗区龙岗街道龙岗社区罗福路1号,0755-28834571
广东省,深圳市,龙岗区,龙岗中心医院嶂背社康中心,深圳市龙岗区龙城街道新联社区嶂背工业区园湖路9栋,0755-89725218
广东省,深圳市,龙岗区,龙岗中心医院龙东社康中心,深圳市龙岗区龙岗街道龙东社区下井工业区金井路,0755-84291524
广东省,深圳市,龙岗区,龙岗区人民医院五联社康中心,深圳市龙岗区龙城街道五联瓦窑坑市场旁（齐心路25号）,0755-84833299
广东省,深圳市,龙岗区,龙岗中心医院同心社康中心,深圳市龙岗区龙岗街道同乐社区同心路工业区,0755-84292620
广东省,深圳市,龙岗区,龙岗区人民医院千林山社康中心,深圳市龙岗区龙城街道五联万科千林山居1区2号楼,0755-28370947
广东省,深圳市,龙岗区,龙岗中心医院龙新社康中心,深圳市龙岗区龙岗街道龙新居委龙升路75号,0755-85216570
广东省,深圳市,龙岗区,龙岗区妇幼保健院预防接种门诊,龙岗中心城爱龙东路6号龙岗区妇幼保健院旧住院部3楼,0755-89910257
广东省,深圳市,龙岗区,龙岗中心医院愉园社康中心,深圳市龙岗区龙岗中心城家和盛世1期商铺2楼（中国银行旁）,0755-89722256
广东省,深圳市,龙岗区,龙岗区中医院黄阁坑社康中心,深圳市龙岗区龙城街道华美中路58号,0755-89911791
广东省,深圳市,龙岗区,龙岗区人民医院预防接种门诊,深圳市龙岗区龙岗中心城爱心路53号龙岗区人民医院9楼,0755-28932334
广东省,深圳市,龙岗区,龙岗区人民医院中心城社康中心,深圳市龙岗区龙岗中心城德政路97号,0755-28912301
广东省,深圳市,龙岗区,龙岗区人民医院紫薇社康中心,深圳市龙岗区龙岗中心城紫薇花园东1栋103号,0755-28908171
广东省,深圳市,龙岗区,龙岗区人民医院龙翔社康中心,深圳市龙岗区龙岗中心城龙翔花园商铺110号,0755-28984133
广东省,深圳市,龙岗区,龙岗区福利中心预防接种门诊,龙岗区龙城街道清水路8号,0755-84516105
广东省,深圳市,龙岗区,坂田预防保健所预防接种门诊,深圳市龙岗区坂田街道雪岗南路中浩园东苑工业区5号,0755-89501839
广东省,深圳市,龙岗区,龙岗区第二人民医院四季花城社康中心,深圳市龙岗区坂田街道四季花城社康荷花苑架空层,0755-84191772
广东省,深圳市,龙岗区,深圳坂田医院五和社康中心,深圳市龙岗区坂田街道光雅园村委楼2楼,0755-28226061
广东省,深圳市,龙岗区,龙岗区第二人民医院上品社康中心,深圳市龙岗区坂田街道上品雅园小区5栋B座架空层,0755-89397621
广东省,深圳市,龙岗区,龙岗区第二人民医院岗头社康中心,深圳市龙岗区坂田街道岗头市场斜对面,0755-89746939
广东省,深圳市,龙岗区,龙岗区第二人民医院南坑社康中心,深圳市龙岗区坂田街道南坑村民营街62号2楼,0755-28482828
广东省,深圳市,龙岗区,龙岗区第二人民医院坂二社康中心,深圳市龙岗区坂田街道大发埔东村3巷1号,0755-89951137
广东省,深圳市,龙岗区,龙岗区第二人民医院雪象社康中心,深圳市龙岗区坂田街道雪象商业街1039-25号,0755-84166878
广东省,深圳市,龙岗区,深圳坂田医院马安堂社康中心,深圳市龙岗区坂田街道工业站信河街1-9号,0755-28778417
广东省,深圳市,龙岗区,龙岗区第二人民医院万科第五园社康中心,深圳市龙岗区坂田街道万科第五园8期4栋二楼,0755-28483834
广东省,深圳市,龙岗区,龙岗区第二人民医院上雪社康中心,深圳市龙岗区坂田街道雪象雪岗南路29号,0755-89391368
广东省,深圳市,龙岗区,深圳坂田医院水斗坑社康中心,深圳市龙岗区坂田街道贝尔路坂田高新技术园,0755-89505792
广东省,深圳市,龙岗区,龙岗中心医院万科城社康中心,深圳市龙岗区坂田街道万科城听湖居F一层,0755-89397520
广东省,深圳市,龙岗区,龙岗区第二人民医院长坑社康中心,深圳市龙岗区坂田街道长坑路东4巷4号金城大厦,0755-89600196
广东省,深圳市,龙岗区,横岗预防保健所预防接种门诊,深圳市龙岗区横岗街道富康路95号,0755-28602773
广东省,深圳市,龙岗区,龙岗区第三人民医院松柏社康中心,深圳市龙岗区横岗街道松柏路278号,0755-28860293
广东省,深圳市,龙岗区,龙岗区第三人民医院六约社康中心,深圳市龙岗区横岗街道六约礼耕路12号,0755-28503298
